Baseline_proba,Augmented_proba,Augmented_2_proba,true_label,Baseline_label,Augmented_label,Augmented_2_label,Baseline_class,Augmented_class,Augmented_2_class
0.44543493,0.41694367,0.973147,1.0,0,0,1,edible,edible,poisonous
0.4482281,0.9181837,0.9988781,1.0,0,1,1,edible,poisonous,poisonous
0.9213139,0.8748418,0.999978,1.0,1,1,1,poisonous,poisonous,poisonous
0.84880465,0.81597704,0.99650717,1.0,1,1,1,poisonous,poisonous,poisonous
0.7213381,0.87280315,0.99984074,1.0,1,1,1,poisonous,poisonous,poisonous
0.80009866,0.98968965,0.9999679,1.0,1,1,1,poisonous,poisonous,poisonous
0.97105724,0.96971494,0.99318314,1.0,1,1,1,poisonous,poisonous,poisonous
0.90525,0.86156535,0.9997517,1.0,1,1,1,poisonous,poisonous,poisonous
0.8506515,0.8329379,0.9999991,1.0,1,1,1,poisonous,poisonous,poisonous
0.9532005,0.843324,0.99997675,1.0,1,1,1,poisonous,poisonous,poisonous
0.8485739,0.91239953,0.9957222,1.0,1,1,1,poisonous,poisonous,poisonous
0.5196417,0.6921958,0.99192905,1.0,1,1,1,poisonous,poisonous,poisonous
0.94354314,0.6926082,0.9992252,1.0,1,1,1,poisonous,poisonous,poisonous
0.9673785,0.92477584,0.99903184,1.0,1,1,1,poisonous,poisonous,poisonous
0.5873977,0.68898547,0.868637,1.0,1,1,1,poisonous,poisonous,poisonous
0.89632744,0.91378444,0.9875387,1.0,1,1,1,poisonous,poisonous,poisonous
0.9342704,0.9667302,0.9977226,1.0,1,1,1,poisonous,poisonous,poisonous
0.98446244,0.77155304,0.99987483,1.0,1,1,1,poisonous,poisonous,poisonous
0.9410135,0.8836927,0.99999434,1.0,1,1,1,poisonous,poisonous,poisonous
0.92922837,0.87382233,0.99650854,1.0,1,1,1,poisonous,poisonous,poisonous
0.8156785,0.78270423,0.9725021,1.0,1,1,1,poisonous,poisonous,poisonous
0.9194397,0.81649816,0.999643,1.0,1,1,1,poisonous,poisonous,poisonous
0.32981306,0.8427618,0.98469263,1.0,0,1,1,edible,poisonous,poisonous
0.5520912,0.88148093,0.99715465,1.0,1,1,1,poisonous,poisonous,poisonous
0.9192419,0.9654861,0.9998673,1.0,1,1,1,poisonous,poisonous,poisonous
0.70957154,0.890772,0.99956346,1.0,1,1,1,poisonous,poisonous,poisonous
0.6519213,0.6146314,0.9452973,1.0,1,1,1,poisonous,poisonous,poisonous
0.9406107,0.87940156,0.9979292,1.0,1,1,1,poisonous,poisonous,poisonous
0.945626,0.9373986,0.99999845,1.0,1,1,1,poisonous,poisonous,poisonous
0.9678428,0.97566074,0.99897504,1.0,1,1,1,poisonous,poisonous,poisonous
0.47388548,0.6352988,0.99854785,1.0,0,1,1,edible,poisonous,poisonous
0.98987645,0.9456168,0.99998635,1.0,1,1,1,poisonous,poisonous,poisonous
0.9367208,0.96976185,0.9976314,1.0,1,1,1,poisonous,poisonous,poisonous
0.9905793,0.95547,0.99989736,1.0,1,1,1,poisonous,poisonous,poisonous
0.8621081,0.99998957,0.98639244,1.0,1,1,1,poisonous,poisonous,poisonous
0.9678992,0.9367849,0.711388,1.0,1,1,1,poisonous,poisonous,poisonous
0.9439069,0.95994455,0.99828917,1.0,1,1,1,poisonous,poisonous,poisonous
0.9660679,0.9831116,0.99999166,1.0,1,1,1,poisonous,poisonous,poisonous
0.9549318,0.47765023,0.9876413,1.0,1,0,1,poisonous,edible,poisonous
0.9823854,0.8706241,0.9057337,1.0,1,1,1,poisonous,poisonous,poisonous
0.7594518,0.93699026,0.68973154,1.0,1,1,1,poisonous,poisonous,poisonous
0.99100184,0.88698024,0.9989135,1.0,1,1,1,poisonous,poisonous,poisonous
0.972231,0.9724642,0.9821304,1.0,1,1,1,poisonous,poisonous,poisonous
0.99752396,0.95975196,0.99830997,1.0,1,1,1,poisonous,poisonous,poisonous
0.9965254,0.96543497,0.9995824,1.0,1,1,1,poisonous,poisonous,poisonous
0.9695838,0.94767195,0.9982097,1.0,1,1,1,poisonous,poisonous,poisonous
0.99430126,0.52704316,0.98889554,1.0,1,1,1,poisonous,poisonous,poisonous
0.967409,0.97752434,0.994813,1.0,1,1,1,poisonous,poisonous,poisonous
0.9696529,0.99405986,0.99941146,1.0,1,1,1,poisonous,poisonous,poisonous
0.9644565,0.9728324,0.94996727,1.0,1,1,1,poisonous,poisonous,poisonous
0.8226023,0.7917454,0.998706,1.0,1,1,1,poisonous,poisonous,poisonous
0.90835804,0.96513313,0.9878144,1.0,1,1,1,poisonous,poisonous,poisonous
0.9203497,0.94271326,0.99558324,1.0,1,1,1,poisonous,poisonous,poisonous
0.98314714,0.86467075,0.9984764,1.0,1,1,1,poisonous,poisonous,poisonous
0.99266654,0.8953404,0.90059566,1.0,1,1,1,poisonous,poisonous,poisonous
0.9601796,0.6760018,0.99665034,1.0,1,1,1,poisonous,poisonous,poisonous
0.8594629,0.9955537,0.99965936,1.0,1,1,1,poisonous,poisonous,poisonous
0.72269815,0.6408425,0.9998907,1.0,1,1,1,poisonous,poisonous,poisonous
0.541881,0.80059844,0.97546065,1.0,1,1,1,poisonous,poisonous,poisonous
0.23889586,0.59619045,0.9966638,1.0,0,1,1,edible,poisonous,poisonous
0.86550015,0.54280543,0.99525756,1.0,1,1,1,poisonous,poisonous,poisonous
0.72269815,0.6408425,0.9998907,1.0,1,1,1,poisonous,poisonous,poisonous
0.84993446,0.8642618,0.9994426,1.0,1,1,1,poisonous,poisonous,poisonous
0.59970975,0.3213966,0.86259127,1.0,1,0,1,poisonous,edible,poisonous
0.79301655,0.64876497,0.9999971,1.0,1,1,1,poisonous,poisonous,poisonous
0.8738384,0.8742489,0.9806851,1.0,1,1,1,poisonous,poisonous,poisonous
0.73017734,0.44866565,0.40771127,1.0,1,0,0,poisonous,edible,edible
0.7716316,0.9527806,0.9965073,1.0,1,1,1,poisonous,poisonous,poisonous
0.80913407,0.94484156,0.9998301,1.0,1,1,1,poisonous,poisonous,poisonous
0.5475352,0.3099985,0.96407396,1.0,1,0,1,poisonous,edible,poisonous
0.49450508,0.2857273,0.0019774502,1.0,0,0,0,edible,edible,edible
0.7186966,0.09157322,0.6192923,1.0,1,0,1,poisonous,edible,poisonous
0.6669005,0.37061015,0.7767463,1.0,1,0,1,poisonous,edible,poisonous
0.31476134,0.113487616,0.0021207838,1.0,0,0,0,edible,edible,edible
0.39600772,0.17501111,0.009220725,1.0,0,0,0,edible,edible,edible
0.81661135,0.07912142,0.98969483,1.0,1,0,1,poisonous,edible,poisonous
0.13431343,0.10066113,0.9794132,1.0,0,0,1,edible,edible,poisonous
0.4107814,0.28806186,0.9717811,1.0,0,0,1,edible,edible,poisonous
0.9435705,0.7031429,0.9998517,1.0,1,1,1,poisonous,poisonous,poisonous
0.94071907,0.967389,0.9716488,1.0,1,1,1,poisonous,poisonous,poisonous
0.5668312,0.5697928,0.9664365,1.0,1,1,1,poisonous,poisonous,poisonous
0.98593163,0.988236,0.99999976,1.0,1,1,1,poisonous,poisonous,poisonous
0.8997447,0.35453054,0.9583461,1.0,1,0,1,poisonous,edible,poisonous
0.27794835,0.38500845,0.9972802,1.0,0,0,1,edible,edible,poisonous
0.30276123,0.22198977,0.5710539,1.0,0,0,1,edible,edible,poisonous
0.8237329,0.80107355,0.9634055,1.0,1,1,1,poisonous,poisonous,poisonous
0.9250984,0.9153768,0.92958736,1.0,1,1,1,poisonous,poisonous,poisonous
0.54374725,0.32653126,0.9991412,1.0,1,0,1,poisonous,edible,poisonous
0.5236507,0.44785082,0.93213725,1.0,1,0,1,poisonous,edible,poisonous
0.6239195,0.90881145,0.22871965,1.0,1,1,0,poisonous,poisonous,edible
0.5024885,0.17927787,0.88444144,1.0,1,0,1,poisonous,edible,poisonous
0.9567269,0.7107931,0.9893772,1.0,1,1,1,poisonous,poisonous,poisonous
0.84993446,0.8642618,0.9994426,1.0,1,1,1,poisonous,poisonous,poisonous
0.41762367,0.37992924,0.99959064,1.0,0,0,1,edible,edible,poisonous
0.9489414,0.67417324,0.9669428,1.0,1,1,1,poisonous,poisonous,poisonous
0.9445542,0.81976366,0.9995796,1.0,1,1,1,poisonous,poisonous,poisonous
0.88967586,0.85186523,0.9916745,1.0,1,1,1,poisonous,poisonous,poisonous
0.37469116,0.48155373,0.99069226,1.0,0,0,1,edible,edible,poisonous
0.41078123,0.57525784,0.9810326,1.0,0,1,1,edible,poisonous,poisonous
0.34524867,0.08834233,0.10911909,1.0,0,0,0,edible,edible,edible
0.5835786,0.45686203,0.9961444,1.0,1,0,1,poisonous,edible,poisonous
0.89497507,0.99782014,0.99730563,1.0,1,1,1,poisonous,poisonous,poisonous
0.43329462,0.035575934,0.96537864,1.0,0,0,1,edible,edible,poisonous
0.35538027,0.4929648,0.9949815,1.0,0,0,1,edible,edible,poisonous
0.9652739,0.877022,0.9839402,1.0,1,1,1,poisonous,poisonous,poisonous
0.93915707,0.7083422,0.99982774,1.0,1,1,1,poisonous,poisonous,poisonous
0.5851882,0.9658368,0.8832105,1.0,1,1,1,poisonous,poisonous,poisonous
0.91442156,0.92047715,0.99452484,1.0,1,1,1,poisonous,poisonous,poisonous
0.22514835,0.68806016,0.97866815,1.0,0,1,1,edible,poisonous,poisonous
0.7792704,0.5821832,0.9987162,1.0,1,1,1,poisonous,poisonous,poisonous
0.9234043,0.8176558,0.9972086,1.0,1,1,1,poisonous,poisonous,poisonous
0.37826753,0.61298436,0.9995687,1.0,0,1,1,edible,poisonous,poisonous
0.9795601,0.9343354,0.836188,1.0,1,1,1,poisonous,poisonous,poisonous
0.5682696,0.6019128,0.9987125,1.0,1,1,1,poisonous,poisonous,poisonous
0.92125607,0.99977887,0.9992664,1.0,1,1,1,poisonous,poisonous,poisonous
0.6643816,0.80161095,0.98957384,1.0,1,1,1,poisonous,poisonous,poisonous
0.52992344,0.6098994,0.9975386,1.0,1,1,1,poisonous,poisonous,poisonous
0.94071907,0.967389,0.9716488,1.0,1,1,1,poisonous,poisonous,poisonous
0.26023692,0.35254517,0.025420275,1.0,0,0,0,edible,edible,edible
0.7124459,0.75736105,0.99970806,1.0,1,1,1,poisonous,poisonous,poisonous
0.9445397,0.9854434,0.99682075,1.0,1,1,1,poisonous,poisonous,poisonous
0.88986486,0.80637395,0.9980101,1.0,1,1,1,poisonous,poisonous,poisonous
0.5041898,0.47583482,0.9936548,1.0,1,0,1,poisonous,edible,poisonous
0.876945,0.8474988,0.9995768,1.0,1,1,1,poisonous,poisonous,poisonous
0.6706659,0.38227746,0.99802136,1.0,1,0,1,poisonous,edible,poisonous
0.98179805,0.98865086,0.99988455,1.0,1,1,1,poisonous,poisonous,poisonous
0.9179516,0.783841,0.98963845,1.0,1,1,1,poisonous,poisonous,poisonous
0.92803323,0.7466718,0.99031264,1.0,1,1,1,poisonous,poisonous,poisonous
0.61647415,0.6924637,0.99749184,1.0,1,1,1,poisonous,poisonous,poisonous
0.6333895,0.661226,0.9519336,1.0,1,1,1,poisonous,poisonous,poisonous
0.9519739,0.95474464,0.99838734,1.0,1,1,1,poisonous,poisonous,poisonous
0.984721,0.63875914,0.99990404,1.0,1,1,1,poisonous,poisonous,poisonous
0.47341362,0.14520162,0.9987338,1.0,0,0,1,edible,edible,poisonous
0.8523726,0.98642254,0.9222945,1.0,1,1,1,poisonous,poisonous,poisonous
0.88254863,0.990419,0.99394184,1.0,1,1,1,poisonous,poisonous,poisonous
0.7135478,0.6914439,0.98235625,1.0,1,1,1,poisonous,poisonous,poisonous
0.8897905,0.6723772,0.9834683,1.0,1,1,1,poisonous,poisonous,poisonous
0.9775066,0.5426836,0.9739347,1.0,1,1,1,poisonous,poisonous,poisonous
0.4292552,0.3438431,0.998896,1.0,0,0,1,edible,edible,poisonous
0.9712985,0.6937348,0.9536531,1.0,1,1,1,poisonous,poisonous,poisonous
0.9450387,0.97715104,0.99987715,1.0,1,1,1,poisonous,poisonous,poisonous
0.965899,0.8628315,0.99937344,1.0,1,1,1,poisonous,poisonous,poisonous
0.9866325,0.9921614,0.9935946,1.0,1,1,1,poisonous,poisonous,poisonous
0.37725067,0.5158423,0.9970876,1.0,0,1,1,edible,poisonous,poisonous
0.90299094,0.8074378,0.98676026,1.0,1,1,1,poisonous,poisonous,poisonous
0.57406354,0.4307293,0.9976188,1.0,1,0,1,poisonous,edible,poisonous
0.9692852,0.9452549,0.9988334,1.0,1,1,1,poisonous,poisonous,poisonous
0.95858574,0.99785805,0.9962253,1.0,1,1,1,poisonous,poisonous,poisonous
0.9428851,0.85075206,0.9908482,1.0,1,1,1,poisonous,poisonous,poisonous
0.9709889,0.76897687,0.99855644,1.0,1,1,1,poisonous,poisonous,poisonous
0.9250984,0.9153768,0.92958736,1.0,1,1,1,poisonous,poisonous,poisonous
0.84993446,0.8642618,0.9994426,1.0,1,1,1,poisonous,poisonous,poisonous
0.53427494,0.724057,0.99972576,1.0,1,1,1,poisonous,poisonous,poisonous
0.5208493,0.77611274,0.9979986,1.0,1,1,1,poisonous,poisonous,poisonous
0.35594395,0.43001333,0.99849814,1.0,0,0,1,edible,edible,poisonous
0.95223314,0.7114253,0.99984306,1.0,1,1,1,poisonous,poisonous,poisonous
0.281254,0.22281893,0.8771251,1.0,0,0,1,edible,edible,poisonous
0.50062835,0.5544113,0.99980116,1.0,1,1,1,poisonous,poisonous,poisonous
0.51648355,0.68248725,0.9966813,1.0,1,1,1,poisonous,poisonous,poisonous
0.4338555,0.60335,0.99448764,1.0,0,1,1,edible,poisonous,poisonous
0.3808847,0.5856755,0.9993661,1.0,0,1,1,edible,poisonous,poisonous
0.7872224,0.72546625,0.9845634,1.0,1,1,1,poisonous,poisonous,poisonous
0.7095541,0.8033324,0.9702873,1.0,1,1,1,poisonous,poisonous,poisonous
0.75402075,0.5914993,0.9995812,1.0,1,1,1,poisonous,poisonous,poisonous
0.50691724,0.34303805,0.999323,1.0,1,0,1,poisonous,edible,poisonous
0.6269909,0.46464497,0.9949027,1.0,1,0,1,poisonous,edible,poisonous
0.6916781,0.83963585,0.9995283,1.0,1,1,1,poisonous,poisonous,poisonous
0.89134705,0.5158837,0.9895403,1.0,1,1,1,poisonous,poisonous,poisonous
0.66369194,0.65613467,0.6617578,1.0,1,1,1,poisonous,poisonous,poisonous
0.67779803,0.7833181,0.94501656,1.0,1,1,1,poisonous,poisonous,poisonous
0.92954886,0.9924386,0.98912036,1.0,1,1,1,poisonous,poisonous,poisonous
0.9507574,0.9786017,0.9997548,1.0,1,1,1,poisonous,poisonous,poisonous
0.34276292,0.38538408,0.9706118,1.0,0,0,1,edible,edible,poisonous
0.49203652,0.72478074,0.9997395,1.0,0,1,1,edible,poisonous,poisonous
0.57018346,0.7752028,0.99931437,1.0,1,1,1,poisonous,poisonous,poisonous
0.9096809,0.656568,0.9977796,1.0,1,1,1,poisonous,poisonous,poisonous
0.3192068,0.4824741,0.99630594,1.0,0,0,1,edible,edible,poisonous
0.35538027,0.4929648,0.9949815,1.0,0,0,1,edible,edible,poisonous
0.84993446,0.8642618,0.9994426,1.0,1,1,1,poisonous,poisonous,poisonous
0.52831644,0.24066913,0.9806096,1.0,1,0,1,poisonous,edible,poisonous
0.09455993,0.09462396,0.9652761,1.0,0,0,1,edible,edible,poisonous
0.2570827,0.1617019,0.5444342,1.0,0,0,1,edible,edible,poisonous
0.18709432,0.4439271,0.97586894,1.0,0,0,1,edible,edible,poisonous
0.45689565,0.34054685,0.9746677,1.0,0,0,1,edible,edible,poisonous
0.9079483,0.8270612,0.9864472,1.0,1,1,1,poisonous,poisonous,poisonous
0.6910703,0.51703846,0.9864148,1.0,1,1,1,poisonous,poisonous,poisonous
0.6160634,0.6619967,0.9968523,1.0,1,1,1,poisonous,poisonous,poisonous
0.92847073,0.95511955,0.99924886,1.0,1,1,1,poisonous,poisonous,poisonous
0.7899098,0.41094875,0.9993046,1.0,1,0,1,poisonous,edible,poisonous
0.5957195,0.49144667,0.9994499,1.0,1,0,1,poisonous,edible,poisonous
0.9062588,0.77219516,0.98252696,1.0,1,1,1,poisonous,poisonous,poisonous
0.35216796,0.599852,0.9977505,1.0,0,1,1,edible,poisonous,poisonous
0.61333656,0.63859624,0.99365425,1.0,1,1,1,poisonous,poisonous,poisonous
0.98617405,0.9915963,0.94452596,1.0,1,1,1,poisonous,poisonous,poisonous
0.64528316,0.23847994,0.96531856,1.0,1,0,1,poisonous,edible,poisonous
0.72269815,0.6408425,0.9998907,1.0,1,1,1,poisonous,poisonous,poisonous
0.72800833,0.10766595,0.9839707,1.0,1,0,1,poisonous,edible,poisonous
0.2617794,0.5726829,0.99055827,1.0,0,1,1,edible,poisonous,poisonous
0.6414028,0.30254543,0.9859226,1.0,1,0,1,poisonous,edible,poisonous
0.9337758,0.9823493,0.8168476,1.0,1,1,1,poisonous,poisonous,poisonous
0.15015724,0.4286085,0.9230236,1.0,0,0,1,edible,edible,poisonous
0.8855895,0.6310968,0.99841243,1.0,1,1,1,poisonous,poisonous,poisonous
0.5039489,0.39117998,0.9352998,1.0,1,0,1,poisonous,edible,poisonous
0.64991075,0.6826288,0.98981637,1.0,1,1,1,poisonous,poisonous,poisonous
0.9566662,0.99767625,0.8780713,1.0,1,1,1,poisonous,poisonous,poisonous
0.69292885,0.3101989,0.9974502,1.0,1,0,1,poisonous,edible,poisonous
0.4704792,0.7076812,0.9985987,1.0,0,1,1,edible,poisonous,poisonous
0.58102906,0.40204033,0.68992066,1.0,1,0,1,poisonous,edible,poisonous
0.38721257,0.38536537,0.99565154,1.0,0,0,1,edible,edible,poisonous
0.6623077,0.31486914,0.62964815,1.0,1,0,1,poisonous,edible,poisonous
0.48422748,0.7353887,0.99277997,1.0,0,1,1,edible,poisonous,poisonous
0.5402815,0.3235693,0.9963709,1.0,1,0,1,poisonous,edible,poisonous
0.57380635,0.36555552,0.99300516,1.0,1,0,1,poisonous,edible,poisonous
0.94686055,0.45955727,0.9325819,1.0,1,0,1,poisonous,edible,poisonous
0.64579535,0.176455,0.50083506,1.0,1,0,1,poisonous,edible,poisonous
0.6546388,0.7539265,0.99769974,1.0,1,1,1,poisonous,poisonous,poisonous
0.61705893,0.6973979,0.9937739,1.0,1,1,1,poisonous,poisonous,poisonous
0.3154223,0.16350375,0.96840274,1.0,0,0,1,edible,edible,poisonous
0.9220725,0.924399,0.99962264,1.0,1,1,1,poisonous,poisonous,poisonous
0.2792695,0.5550308,0.9612122,1.0,0,1,1,edible,poisonous,poisonous
0.47934496,0.53877914,0.99812895,1.0,0,1,1,edible,poisonous,poisonous
0.3885921,0.42267874,0.99931085,1.0,0,0,1,edible,edible,poisonous
0.7313493,0.99214625,0.9972357,1.0,1,1,1,poisonous,poisonous,poisonous
0.53201663,0.92084813,0.9906365,1.0,1,1,1,poisonous,poisonous,poisonous
0.4402936,0.9248732,0.96517235,1.0,0,1,1,edible,poisonous,poisonous
0.3746665,0.76692253,0.98841226,1.0,0,1,1,edible,poisonous,poisonous
0.57258505,0.7048539,0.9957829,1.0,1,1,1,poisonous,poisonous,poisonous
0.7188327,0.895144,0.9999604,1.0,1,1,1,poisonous,poisonous,poisonous
0.40850297,0.33019167,0.9994961,1.0,0,0,1,edible,edible,poisonous
0.78109974,0.8966093,0.99952,1.0,1,1,1,poisonous,poisonous,poisonous
0.6687569,0.59788066,0.99848765,1.0,1,1,1,poisonous,poisonous,poisonous
0.7222231,0.8943274,0.98943317,1.0,1,1,1,poisonous,poisonous,poisonous
0.73649234,0.7551084,0.9996033,1.0,1,1,1,poisonous,poisonous,poisonous
0.64595526,0.86942756,0.9970026,1.0,1,1,1,poisonous,poisonous,poisonous
0.95475876,0.95203763,0.9997081,1.0,1,1,1,poisonous,poisonous,poisonous
0.690601,0.7547168,0.9969128,1.0,1,1,1,poisonous,poisonous,poisonous
0.5080553,0.5914946,0.9982203,1.0,1,1,1,poisonous,poisonous,poisonous
0.9634341,0.9823923,0.99892664,1.0,1,1,1,poisonous,poisonous,poisonous
0.41937765,0.47419602,0.90108955,1.0,0,0,1,edible,edible,poisonous
0.80792266,0.8877772,0.99981004,1.0,1,1,1,poisonous,poisonous,poisonous
0.27648485,0.45330334,0.9995715,1.0,0,0,1,edible,edible,poisonous
0.58518875,0.7417764,0.9995623,1.0,1,1,1,poisonous,poisonous,poisonous
0.84331864,0.9241129,0.9990768,1.0,1,1,1,poisonous,poisonous,poisonous
0.612936,0.7383673,0.999944,1.0,1,1,1,poisonous,poisonous,poisonous
0.7554651,0.8591657,0.92871606,1.0,1,1,1,poisonous,poisonous,poisonous
0.53490657,0.9275315,0.9898733,1.0,1,1,1,poisonous,poisonous,poisonous
0.5292256,0.6210941,0.8206812,1.0,1,1,1,poisonous,poisonous,poisonous
0.7967446,0.9028748,0.99991405,1.0,1,1,1,poisonous,poisonous,poisonous
0.687401,0.27040076,0.99606705,1.0,1,0,1,poisonous,edible,poisonous
0.8262758,0.86699533,0.9997063,1.0,1,1,1,poisonous,poisonous,poisonous
0.97860175,0.90574557,0.9998949,1.0,1,1,1,poisonous,poisonous,poisonous
0.5986675,0.9094769,0.99995047,1.0,1,1,1,poisonous,poisonous,poisonous
0.5438156,0.62340146,0.9727763,1.0,1,1,1,poisonous,poisonous,poisonous
0.8910368,0.8388199,0.9938753,1.0,1,1,1,poisonous,poisonous,poisonous
0.29684013,0.07203534,0.009766792,1.0,0,0,0,edible,edible,edible
0.65465456,0.8694383,0.99994755,1.0,1,1,1,poisonous,poisonous,poisonous
0.8150485,0.97974473,0.9999992,1.0,1,1,1,poisonous,poisonous,poisonous
0.8218809,0.78991634,0.9990587,1.0,1,1,1,poisonous,poisonous,poisonous
0.78712565,0.79784185,0.9809254,1.0,1,1,1,poisonous,poisonous,poisonous
0.48803225,0.78798646,0.99690974,1.0,0,1,1,edible,poisonous,poisonous
0.7880383,0.4689733,0.96022385,1.0,1,0,1,poisonous,edible,poisonous
0.19856001,0.17954639,0.9579932,1.0,0,0,1,edible,edible,poisonous
0.9542095,0.9472915,0.9998099,1.0,1,1,1,poisonous,poisonous,poisonous
0.27727276,0.0449426,0.77565116,1.0,0,0,1,edible,edible,poisonous
0.9211714,0.82899886,0.99554986,1.0,1,1,1,poisonous,poisonous,poisonous
0.8356329,0.76862025,0.99626863,1.0,1,1,1,poisonous,poisonous,poisonous
0.89274573,0.8331055,0.99754304,1.0,1,1,1,poisonous,poisonous,poisonous
0.57325256,0.5274589,0.9995707,1.0,1,1,1,poisonous,poisonous,poisonous
0.96791524,0.9794857,0.99955547,1.0,1,1,1,poisonous,poisonous,poisonous
0.9748342,0.9692962,0.99666053,1.0,1,1,1,poisonous,poisonous,poisonous
0.8402162,0.69149137,0.94277626,1.0,1,1,1,poisonous,poisonous,poisonous
0.6658892,0.66213393,0.9927721,1.0,1,1,1,poisonous,poisonous,poisonous
0.7530507,0.7943483,0.99858195,1.0,1,1,1,poisonous,poisonous,poisonous
0.9429112,0.79190105,0.96136,1.0,1,1,1,poisonous,poisonous,poisonous
0.3658129,0.14199321,0.89237195,1.0,0,0,1,edible,edible,poisonous
0.5951257,0.29431263,0.9585285,1.0,1,0,1,poisonous,edible,poisonous
0.7741933,0.8410467,0.99000144,1.0,1,1,1,poisonous,poisonous,poisonous
0.8157177,0.49871105,0.9500258,1.0,1,0,1,poisonous,edible,poisonous
0.78002316,0.6843326,0.9992139,1.0,1,1,1,poisonous,poisonous,poisonous
0.5174469,0.57146513,0.9176959,1.0,1,1,1,poisonous,poisonous,poisonous
0.654568,0.7563961,0.97861993,1.0,1,1,1,poisonous,poisonous,poisonous
0.6444469,0.7383892,0.9910736,1.0,1,1,1,poisonous,poisonous,poisonous
0.8481084,0.6139832,0.9998023,1.0,1,1,1,poisonous,poisonous,poisonous
0.911132,0.85108787,0.9965982,1.0,1,1,1,poisonous,poisonous,poisonous
0.77492106,0.5737116,0.99790573,1.0,1,1,1,poisonous,poisonous,poisonous
0.5979931,0.89506316,0.9907111,1.0,1,1,1,poisonous,poisonous,poisonous
0.8584473,0.92057055,0.9438712,1.0,1,1,1,poisonous,poisonous,poisonous
0.55596685,0.8534233,0.9967056,1.0,1,1,1,poisonous,poisonous,poisonous
0.65496725,0.92489356,0.9971363,1.0,1,1,1,poisonous,poisonous,poisonous
0.57061636,0.40472338,0.99886864,1.0,1,0,1,poisonous,edible,poisonous
0.48288488,0.79150134,0.9815257,1.0,0,1,1,edible,poisonous,poisonous
0.39688897,0.35628724,0.96742505,1.0,0,0,1,edible,edible,poisonous
0.394966,0.79354215,0.9999919,1.0,0,1,1,edible,poisonous,poisonous
0.61025286,0.50993145,0.9995469,1.0,1,1,1,poisonous,poisonous,poisonous
0.39113516,0.5204418,0.2940769,1.0,0,1,0,edible,poisonous,edible
0.67411983,0.76809734,0.9962722,1.0,1,1,1,poisonous,poisonous,poisonous
0.7974577,0.78111947,0.98360425,1.0,1,1,1,poisonous,poisonous,poisonous
0.5986204,0.7976172,0.99962837,1.0,1,1,1,poisonous,poisonous,poisonous
0.8174434,0.5500101,0.9516393,1.0,1,1,1,poisonous,poisonous,poisonous
0.46643907,0.27963683,0.99704266,1.0,0,0,1,edible,edible,poisonous
0.7736399,0.8241437,0.98557895,1.0,1,1,1,poisonous,poisonous,poisonous
0.63977295,0.1748522,0.9999811,1.0,1,0,1,poisonous,edible,poisonous
0.4674784,0.30967,0.9731318,1.0,0,0,1,edible,edible,poisonous
0.3401883,0.2765607,0.98819566,1.0,0,0,1,edible,edible,poisonous
0.5713835,0.7201327,0.9995469,1.0,1,1,1,poisonous,poisonous,poisonous
0.29627943,0.6308515,0.9721044,1.0,0,1,1,edible,poisonous,poisonous
0.4383909,0.79091686,0.9789714,1.0,0,1,1,edible,poisonous,poisonous
0.5053991,0.71796167,0.9994776,1.0,1,1,1,poisonous,poisonous,poisonous
0.4831888,0.6035672,0.96634406,1.0,0,1,1,edible,poisonous,poisonous
0.6804717,0.44600374,0.83059233,1.0,1,0,1,poisonous,edible,poisonous
0.25548518,0.8364072,0.9999486,1.0,0,1,1,edible,poisonous,poisonous
0.43166122,0.56452173,0.995667,1.0,0,1,1,edible,poisonous,poisonous
0.6368346,0.40833643,0.99727696,1.0,1,0,1,poisonous,edible,poisonous
0.41444755,0.66286117,0.9948925,1.0,0,1,1,edible,poisonous,poisonous
0.40069512,0.77466136,0.9997245,1.0,0,1,1,edible,poisonous,poisonous
0.44605774,0.61462516,0.9962097,1.0,0,1,1,edible,poisonous,poisonous
0.84170026,0.86150503,0.9333223,1.0,1,1,1,poisonous,poisonous,poisonous
0.6517054,0.49376476,0.9961001,1.0,1,0,1,poisonous,edible,poisonous
0.26831663,0.29843223,0.90362525,1.0,0,0,1,edible,edible,poisonous
0.43759677,0.13351662,0.98498446,1.0,0,0,1,edible,edible,poisonous
0.5856644,0.16435733,0.7073102,1.0,1,0,1,poisonous,edible,poisonous
0.3825221,0.19149344,0.9999128,1.0,0,0,1,edible,edible,poisonous
0.39126682,0.14925054,0.43562618,1.0,0,0,0,edible,edible,edible
0.91369325,0.9453852,0.99972594,1.0,1,1,1,poisonous,poisonous,poisonous
0.7647208,0.8669374,0.98833746,1.0,1,1,1,poisonous,poisonous,poisonous
0.7033082,0.7887566,0.9398366,1.0,1,1,1,poisonous,poisonous,poisonous
0.12752178,0.24106404,0.9852263,1.0,0,0,1,edible,edible,poisonous
0.95676166,0.94554794,0.9991549,1.0,1,1,1,poisonous,poisonous,poisonous
0.20394805,0.90040755,0.9992932,1.0,0,1,1,edible,poisonous,poisonous
0.75124633,0.8961173,0.9981888,1.0,1,1,1,poisonous,poisonous,poisonous
0.7768575,0.76207244,0.99498826,1.0,1,1,1,poisonous,poisonous,poisonous
0.4123916,0.6682202,0.99813926,1.0,0,1,1,edible,poisonous,poisonous
0.49797088,0.87212545,0.99920547,1.0,0,1,1,edible,poisonous,poisonous
