Baseline_proba,Augmented_proba,Baseline_label,Augmented_label,Baseline_class,Augmented_class
0.67322177,0.3949291,1,0,poisonous,edible
0.9452557,0.41020146,1,0,poisonous,edible
0.6590061,0.42881122,1,0,poisonous,edible
0.9674049,0.44632417,1,0,poisonous,edible
0.6791916,0.41351467,1,0,poisonous,edible
0.23576468,0.49368298,0,0,edible,edible
0.9650104,0.41765994,1,0,poisonous,edible
0.84887266,0.32727125,1,0,poisonous,edible
0.008311879,0.3147299,0,0,edible,edible
0.80715835,0.3422194,1,0,poisonous,edible
0.29933622,0.4055755,0,0,edible,edible
0.40161398,0.48290923,0,0,edible,edible
0.08120415,0.3981635,0,0,edible,edible
0.4306244,0.3968368,0,0,edible,edible
0.35430437,0.35745087,0,0,edible,edible
0.7352346,0.3909325,1,0,poisonous,edible
0.49666134,0.34295207,0,0,edible,edible
0.89397454,0.6582846,1,1,poisonous,poisonous
0.33713403,0.38105747,0,0,edible,edible
0.51365954,0.42839485,1,0,poisonous,edible
0.73146814,0.39334023,1,0,poisonous,edible
0.48461992,0.39118186,0,0,edible,edible
0.38219246,0.46314225,0,0,edible,edible
0.15361673,0.3661144,0,0,edible,edible
0.537064,0.42376408,1,0,poisonous,edible
0.8677928,0.4185241,1,0,poisonous,edible
0.60478157,0.38323158,1,0,poisonous,edible
0.31200376,0.40428436,0,0,edible,edible
0.86344045,0.36003646,1,0,poisonous,edible
0.18995048,0.3505986,0,0,edible,edible
0.22458966,0.38364726,0,0,edible,edible
0.23638637,0.49164465,0,0,edible,edible
0.24693856,0.4275506,0,0,edible,edible
0.7906223,0.33805618,1,0,poisonous,edible
0.30313757,0.41014877,0,0,edible,edible
0.34402758,0.362724,0,0,edible,edible
0.53504527,0.38405532,1,0,poisonous,edible
0.68001515,0.28039733,1,0,poisonous,edible
0.19293188,0.37237197,0,0,edible,edible
0.4924685,0.36095458,0,0,edible,edible
0.21192394,0.4042018,0,0,edible,edible
0.43352678,0.3140066,0,0,edible,edible
0.84826076,0.3491776,1,0,poisonous,edible
0.37663662,0.41759592,0,0,edible,edible
0.4215154,0.4294549,0,0,edible,edible
0.22869675,0.49148935,0,0,edible,edible
0.9661896,0.40326577,1,0,poisonous,edible
0.3539037,0.37199384,0,0,edible,edible
0.7638705,0.3982819,1,0,poisonous,edible
0.6115863,0.35732052,1,0,poisonous,edible
0.3452772,0.37665084,0,0,edible,edible
0.7593116,0.44161332,1,0,poisonous,edible
0.7735645,0.33447456,1,0,poisonous,edible
0.41210482,0.5181245,0,1,edible,poisonous
0.11488823,0.38425478,0,0,edible,edible
0.15678199,0.31566674,0,0,edible,edible
0.41137454,0.4754567,0,0,edible,edible
0.3496477,0.4020622,0,0,edible,edible
0.37777665,0.33232254,0,0,edible,edible
0.16896378,0.38279155,0,0,edible,edible
0.8185398,0.356598,1,0,poisonous,edible
0.4566341,0.44906524,0,0,edible,edible
0.89348745,0.40760532,1,0,poisonous,edible
0.7077149,0.4042429,1,0,poisonous,edible
0.19618751,0.45679975,0,0,edible,edible
0.9495371,0.32922316,1,0,poisonous,edible
0.32840285,0.3123174,0,0,edible,edible
0.7479165,0.36909723,1,0,poisonous,edible
0.61296636,0.35483646,1,0,poisonous,edible
0.8456896,0.48738644,1,0,poisonous,edible
0.2969584,0.45036125,0,0,edible,edible
0.69781846,0.46061063,1,0,poisonous,edible
0.21746945,0.32734102,0,0,edible,edible
0.6307321,0.35881063,1,0,poisonous,edible
0.48734435,0.4352463,0,0,edible,edible
0.7989473,0.4049968,1,0,poisonous,edible
0.91686076,0.33300075,1,0,poisonous,edible
0.09172535,0.369643,0,0,edible,edible
0.941429,0.42709082,1,0,poisonous,edible
0.6575929,0.35606763,1,0,poisonous,edible
0.27408051,0.44894668,0,0,edible,edible
0.20900969,0.44669098,0,0,edible,edible
0.80593884,0.36328003,1,0,poisonous,edible
0.5746145,0.37196365,1,0,poisonous,edible
0.5432399,0.45976463,1,0,poisonous,edible
0.63828385,0.45465583,1,0,poisonous,edible
0.58068866,0.40890634,1,0,poisonous,edible
0.26190147,0.33374596,0,0,edible,edible
0.96083444,0.435991,1,0,poisonous,edible
0.7761587,0.3427721,1,0,poisonous,edible
0.5221534,0.3558652,1,0,poisonous,edible
0.8244077,0.46427053,1,0,poisonous,edible
0.89562577,0.4464359,1,0,poisonous,edible
0.7134892,0.34382322,1,0,poisonous,edible
0.079157725,0.33663383,0,0,edible,edible
0.040642943,0.34083673,0,0,edible,edible
0.10121817,0.49735445,0,0,edible,edible
0.40326267,0.3693353,0,0,edible,edible
0.012890338,0.4029805,0,0,edible,edible
0.58773184,0.38910514,1,0,poisonous,edible
0.16658205,0.3796846,0,0,edible,edible
0.616023,0.6551599,1,1,poisonous,poisonous
0.20933072,0.4150882,0,0,edible,edible
0.48560184,0.3952562,0,0,edible,edible
0.31323168,0.35254592,0,0,edible,edible
0.36580363,0.378085,0,0,edible,edible
0.25221556,0.42112947,0,0,edible,edible
0.558836,0.43068695,1,0,poisonous,edible
0.61146647,0.33970737,1,0,poisonous,edible
0.5763022,0.38533655,1,0,poisonous,edible
0.5299173,0.45209548,1,0,poisonous,edible
0.6587418,0.45287943,1,0,poisonous,edible
0.74802226,0.36973438,1,0,poisonous,edible
0.96869063,0.46289068,1,0,poisonous,edible
0.72266465,0.48242223,1,0,poisonous,edible
0.23936988,0.5432044,0,1,edible,poisonous
0.5982986,0.35689232,1,0,poisonous,edible
0.7414031,0.34763247,1,0,poisonous,edible
0.89692277,0.45674342,1,0,poisonous,edible
0.41882044,0.3725954,0,0,edible,edible
0.15874432,0.367516,0,0,edible,edible
0.20198521,0.59225523,0,1,edible,poisonous
0.036098216,0.5044916,0,1,edible,poisonous
0.37084538,0.38189238,0,0,edible,edible
0.81912345,0.6439042,1,1,poisonous,poisonous
0.27765694,0.3230368,0,0,edible,edible
0.40539098,0.6407156,0,1,edible,poisonous
0.21479072,0.30683607,0,0,edible,edible
0.0118611315,0.33065554,0,0,edible,edible
0.12518552,0.56917554,0,1,edible,poisonous
0.77028745,0.31440422,1,0,poisonous,edible
0.54446363,0.4676048,1,0,poisonous,edible
0.59166986,0.47149473,1,0,poisonous,edible
0.79898745,0.46453828,1,0,poisonous,edible
0.30478615,0.42404577,0,0,edible,edible
0.9798766,0.35656586,1,0,poisonous,edible
0.95233315,0.36281604,1,0,poisonous,edible
0.9696502,0.3925141,1,0,poisonous,edible
0.7376371,0.34475067,1,0,poisonous,edible
0.8952663,0.3651838,1,0,poisonous,edible
0.17801945,0.3904202,0,0,edible,edible
0.7766517,0.4571921,1,0,poisonous,edible
0.68571407,0.36447504,1,0,poisonous,edible
0.5214811,0.31412417,1,0,poisonous,edible
0.5975111,0.38527122,1,0,poisonous,edible
0.71617067,0.3817083,1,0,poisonous,edible
0.4117355,0.32858336,0,0,edible,edible
0.41439417,0.40901932,0,0,edible,edible
0.11623348,0.53610134,0,1,edible,poisonous
0.9928085,0.34865144,1,0,poisonous,edible
0.57481754,0.4566764,1,0,poisonous,edible
0.0111649,0.3682385,0,0,edible,edible
0.45966345,0.44529966,0,0,edible,edible
0.50924635,0.3888033,1,0,poisonous,edible
0.13008817,0.42426485,0,0,edible,edible
0.5962324,0.41084394,1,0,poisonous,edible
0.54541075,0.44116887,1,0,poisonous,edible
0.39328134,0.33480313,0,0,edible,edible
0.43435326,0.40654466,0,0,edible,edible
0.6100644,0.34336546,1,0,poisonous,edible
0.11349222,0.39673498,0,0,edible,edible
0.35200945,0.44173053,0,0,edible,edible
0.7618783,0.4780598,1,0,poisonous,edible
0.9853444,0.38622597,1,0,poisonous,edible
0.6021627,0.391401,1,0,poisonous,edible
0.84679794,0.55098915,1,1,poisonous,poisonous
0.25041565,0.44284216,0,0,edible,edible
0.9321638,0.43730113,1,0,poisonous,edible
0.9265718,0.36171985,1,0,poisonous,edible
0.7365314,0.42083946,1,0,poisonous,edible
0.65895396,0.42131293,1,0,poisonous,edible
0.99912816,0.503482,1,1,poisonous,poisonous
0.24420099,0.3284831,0,0,edible,edible
0.058575194,0.42473793,0,0,edible,edible
0.1363618,0.31145144,0,0,edible,edible
0.7162629,0.34938234,1,0,poisonous,edible
0.55227894,0.38149717,1,0,poisonous,edible
0.66344064,0.3828178,1,0,poisonous,edible
0.575082,0.3462227,1,0,poisonous,edible
0.31628522,0.37823132,0,0,edible,edible
0.9330814,0.46909344,1,0,poisonous,edible
0.31567043,0.3468878,0,0,edible,edible
0.7925636,0.37264174,1,0,poisonous,edible
0.29687098,0.40809587,0,0,edible,edible
0.4175312,0.3997804,0,0,edible,edible
0.17032021,0.40104622,0,0,edible,edible
0.5496493,0.4206942,1,0,poisonous,edible
0.7876466,0.67310065,1,1,poisonous,poisonous
0.0752479,0.3594083,0,0,edible,edible
0.27065092,0.34118098,0,0,edible,edible
0.5445279,0.42742094,1,0,poisonous,edible
0.80825573,0.4200774,1,0,poisonous,edible
0.28356498,0.30736354,0,0,edible,edible
0.35670692,0.64741135,0,1,edible,poisonous
0.9054128,0.5738114,1,1,poisonous,poisonous
0.53266203,0.45874634,1,0,poisonous,edible
0.24910265,0.43456668,0,0,edible,edible
0.254503,0.32269454,0,0,edible,edible
0.5767019,0.31238818,1,0,poisonous,edible
0.43479106,0.3854909,0,0,edible,edible
0.44475234,0.32220408,0,0,edible,edible
0.27537864,0.3604835,0,0,edible,edible
0.30392724,0.42823502,0,0,edible,edible
0.27620956,0.36658826,0,0,edible,edible
0.88203245,0.34289348,1,0,poisonous,edible
0.6616968,0.35098287,1,0,poisonous,edible
0.40318552,0.37593812,0,0,edible,edible
0.19120379,0.5101972,0,1,edible,poisonous
0.4279594,0.35795498,0,0,edible,edible
0.78001297,0.42766368,1,0,poisonous,edible
0.9647579,0.35607225,1,0,poisonous,edible
0.3002878,0.41009903,0,0,edible,edible
0.9959385,0.41257542,1,0,poisonous,edible
0.5376307,0.43214777,1,0,poisonous,edible
0.4571218,0.32058156,0,0,edible,edible
0.88836426,0.323248,1,0,poisonous,edible
0.8333649,0.3687312,1,0,poisonous,edible
0.48648074,0.48842525,0,0,edible,edible
0.7622129,0.4754699,1,0,poisonous,edible
0.69686794,0.3887315,1,0,poisonous,edible
0.6755882,0.39262047,1,0,poisonous,edible
0.44391084,0.37887207,0,0,edible,edible
0.47333673,0.33053732,0,0,edible,edible
0.30479464,0.3743552,0,0,edible,edible
0.6925703,0.33565006,1,0,poisonous,edible
0.74772024,0.34036058,1,0,poisonous,edible
0.34781995,0.46864182,0,0,edible,edible
0.2323887,0.35618576,0,0,edible,edible
0.6687583,0.42993826,1,0,poisonous,edible
0.42670342,0.3283708,0,0,edible,edible
0.51436394,0.36551794,1,0,poisonous,edible
0.5317222,0.30077264,1,0,poisonous,edible
0.20016365,0.5024626,0,1,edible,poisonous
0.35859796,0.33354926,0,0,edible,edible
0.8253517,0.41130257,1,0,poisonous,edible
0.21397005,0.37708324,0,0,edible,edible
0.53906596,0.32026696,1,0,poisonous,edible
0.1524285,0.3538744,0,0,edible,edible
0.13449869,0.58739364,0,1,edible,poisonous
0.21672353,0.39484298,0,0,edible,edible
0.64141685,0.40299332,1,0,poisonous,edible
0.6948712,0.6474141,1,1,poisonous,poisonous
0.7996833,0.43589884,1,0,poisonous,edible
0.84906757,0.3183579,1,0,poisonous,edible
0.9789048,0.46430534,1,0,poisonous,edible
0.3432775,0.3660798,0,0,edible,edible
0.19445372,0.37864664,0,0,edible,edible
0.35493815,0.54534525,0,1,edible,poisonous
0.44775194,0.32013258,0,0,edible,edible
0.25434506,0.34649435,0,0,edible,edible
0.5087393,0.33937535,1,0,poisonous,edible
0.7207444,0.37849674,1,0,poisonous,edible
0.86599964,0.3231581,1,0,poisonous,edible
0.69495636,0.44184086,1,0,poisonous,edible
0.902155,0.47991762,1,0,poisonous,edible
0.6788114,0.4072055,1,0,poisonous,edible
0.68617463,0.46567795,1,0,poisonous,edible
0.85881937,0.51406544,1,1,poisonous,poisonous
0.10830764,0.34618673,0,0,edible,edible
0.50062627,0.35033834,1,0,poisonous,edible
0.11628091,0.39664996,0,0,edible,edible
0.058626216,0.40399683,0,0,edible,edible
0.13777234,0.36042926,0,0,edible,edible
0.28138968,0.3544394,0,0,edible,edible
0.9310525,0.3724279,1,0,poisonous,edible
0.6785478,0.46151417,1,0,poisonous,edible
0.83694965,0.34941867,1,0,poisonous,edible
0.6013612,0.3807554,1,0,poisonous,edible
0.57874787,0.3158724,1,0,poisonous,edible
0.039080143,0.63521045,0,1,edible,poisonous
0.32053843,0.35763028,0,0,edible,edible
0.50793064,0.4185404,1,0,poisonous,edible
0.6986819,0.4462917,1,0,poisonous,edible
0.696451,0.6869988,1,1,poisonous,poisonous
0.4246078,0.3846726,0,0,edible,edible
